Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Carlos Eduardo Bendini Giusti,1,1,0,0,0,1,0,1,0,8.79,0.05,0.0,118,97,17,82.2,12,0,0,0,0,4,0,0,0,0,0,17,10,4,3,23,20,31,23,68,52,19,18,12,12,0.24,-0.03,0.2,95,3,0,0,0,1,0,4.32,668.82,0.09,-0.01,0.09,0,0,104,1,0,6,2,1,0,12,1,100.0,0.1,76.45,Taiki Watanabe(29),,,,,,,,,,,,,,,,,,,,220,8,0,0.1217,-0.0293071320999999,0.1510071321,392.0,245.0,441.0,294.0,1225.0,1421.0,147.0,4429.8205,3154.8405000000002,4730.170899999999,32.6088,10678.805199999999,1274.9849000000002,70952.5635,650.0,650.0,130.0,455.0,2535.0,2145.0,0.0,8426.931499999999,8281.143,8084.537500000001,25.3265,15762.266,145.7885,121268.08849999998,294.0,147.0,147.0,245.0,2156.0,1813.0,147.0,4812.941699999999,3104.6987999999997,5255.3774,29.03,12058.885300000002,1708.2429,100465.30759999997,560.0,448.0,280.0,168.0,2128.0,2072.0,112.0,8604.444800000001,6221.5048,7374.516800000001,29.6322,17892.067199999998,2382.9344,110617.7296,315.0,315.0,441.0,441.0,2457.0,1890.0,0.0,2564.9252999999994,2367.414,6561.273600000002,26.0607,10302.566400000005,197.51129999999998,98419.1481,585.0,390.0,260.0,325.0,2860.0,2405.0,195.0,10097.256,9349.242499999998,6947.512000000001,25.4565,17121.448500000002,748.0199999999999,150297.8425
Kota Watanabe,1,1,0,0,0,0,1,1,0,16.47,0.07,0.0,44,39,5,88.64,3,0,0,0,0,5,0,0,0,0,0,2,1,3,3,7,6,10,9,14,11,4,3,17,17,0.06,-0.05,0.01,32,1,0,0,0,0,0,3.34,192.12,0.04,-0.03,0.0,0,0,35,0,0,3,4,1,0,0,0,100.0,0.06,52.5,Riku Yamane(8),,,,,,,,,,,,,,,,,,,,88,23,2,-0.07,-0.013,-0.057,90.0,60.0,50.0,50.0,320.0,340.0,30.0,1381.2020000000002,1074.9160000000002,990.7629999999999,29.1488,2914.1579999999994,306.286,14861.438,200.0,180.0,40.0,60.0,780.0,780.0,20.0,1928.2900000000004,1728.0920000000003,2571.2780000000002,27.3834,6374.46,200.19799999999995,38569.17799999999,429.0,396.0,198.0,231.0,1848.0,1716.0,33.0,5004.6084,4717.9836,4152.353700000001,26.6443,13779.4932,286.62149999999997,79379.1834,364.0,364.0,104.0,312.0,2444.0,2288.0,0.0,5684.000400000001,5684.000400000001,7432.6616,24.9987,26197.1736,0.0,111489.9136,155.0,124.0,62.0,93.0,868.0,961.0,31.0,2735.9174,2596.603399999999,3583.2713999999987,25.426,5432.7655,139.314,41386.7856,,,,,,,,,,,,,,
Naoki Hayashi,1,1,0,0,0,1,0,0,1,94.18,0.05,0.0,35,23,10,65.71,2,0,0,0,0,0,0,0,0,0,0,11,3,1,1,1,0,7,5,25,14,1,1,7,7,0.03,-0.02,0.01,24,1,0,0,0,0,0,2.66,117.21,0.01,-0.0,0.01,0,0,23,0,0,2,4,2,0,1,0,100.0,0.09,73.3,Tetsuyuki Inami(7),,,,,,,,,,,,,,,,,,,,56,3,2,0.0083,-0.1249044461,0.1332044460999999,6.0,6.0,2.0,8.0,50.0,34.0,0.0,44.145,44.145,167.8948,22.2045,332.0596,0.0,2518.4218,192.0,48.0,120.0,120.0,912.0,840.0,144.0,3055.5912,1747.4784,3039.2255999999998,28.6716,5617.1544,1308.1127999999999,45588.3912,312.0,182.0,182.0,208.0,988.0,936.0,130.0,4164.927000000001,2535.3692,2875.2308,29.6499,5531.507799999999,1629.5578000000003,54964.818999999996,133.0,114.0,76.0,114.0,608.0,551.0,19.0,917.5175999999999,633.4048999999999,2108.8043000000002,27.2011,3068.912300000001,284.1127,31632.075899999996,99.0,88.0,55.0,77.0,363.0,363.0,11.0,1132.3499000000002,831.9399,1159.873,27.3474,2697.5344,300.40999999999997,17398.1005,240.0,160.0,180.0,140.0,780.0,760.0,80.0,3680.024000000001,2629.8400000000006,2015.002,34.9053,4968.202,1050.184,43591.19000000001
Goki Yamada,0,0,0,0,0,0,0,0,0,,0.0,0.0,9,6,3,66.67,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,8,5,0,0,1,1,0.01,-0.01,0.01,3,0,0,0,0,0,0,2.66,29.85,0.0,0.0,0.0,0,0,4,0,0,1,1,0,0,0,0,100.0,0.02,58.15,Matheus Caldeira Vidotto de Oliveira(1),,,,,,,,,,,,,,,,,,,,18,7,1,0.0147999999999999,0.0015,0.0132999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,6.0,24.0,12.0,30.0,36.0,12.0,252.3636,135.96,759.0918,31.228,380.0214,116.4042,1973.6388000000002,560.0,448.0,140.0,252.0,1792.0,1484.0,112.0,6931.705200000002,6280.9908000000005,3309.684,27.5295,12642.28,650.7143999999997,71599.47199999998
Ryo Miyaichi,0,0,0,0,0,0,0,0,0,,0.0,0.0,14,9,5,64.29,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,1,1,0,5,3,1,0,6,5,0.05,-0.01,0.03,14,3,0,0,1,0,0,4.06,110.72,0.04,-0.01,0.03,0,0,14,0,0,3,7,1,0,1,0,100.0,0.1,28.1,Takumi Kamijima(2),,,,,,,,,,,,,,,,,,,,35,21,2,-0.1013999999999999,0.0205,-0.1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,24.0,32.0,40.0,80.0,64.0,40.0,1115.1216,802.244,1002.0736,28.6714,586.3312,312.8768,4860.056,336.0,192.0,144.0,216.0,768.0,552.0,144.0,4256.1144,2695.212,2674.8504000000003,30.401,3643.092,1560.8999999999999,40122.768,380.0,152.0,266.0,266.0,1178.0,1406.0,228.0,7618.221000000002,3830.6849999999995,3981.442400000001,32.3832,6601.979399999997,3787.5321999999987,86131.902
Tae-Hee Nam,0,0,0,0,0,0,0,0,0,,0.0,0.0,16,14,2,87.5,0,0,0,0,0,4,1,0,0,1,1,1,0,0,0,0,0,8,7,6,5,1,1,9,8,0.02,-0.03,-0.02,13,1,0,0,0,0,1,4.8,91.29,0.04,-0.01,0.03,0,0,10,0,0,1,3,0,0,0,0,100.0,0.03,38.9,Taiki Watanabe(3),,,,,,,,,,,,,,,,,,,,33,14,2,0.119,-0.0133,0.1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,11.0,0.0,11.0,88.0,44.0,11.0,779.3533000000002,691.8263,1306.6350000000002,25.9856,1354.1582999999998,87.52699999999999,4486.1124,494.0,456.0,152.0,190.0,2356.0,1976.0,38.0,6092.665400000002,5877.0496,4319.9388,25.8138,18634.0524,215.61580000000006,93454.67679999999
Yan Matheus Santos Souza,0,0,0,0,0,0,0,0,0,,0.0,0.0,30,24,5,80.0,2,2,1,0,0,4,2,0,0,1,0,2,1,1,0,5,4,3,3,14,12,1,1,10,8,0.14,-0.02,0.12,28,3,0,0,0,0,1,2.34,157.83,0.1,-0.01,0.09,2,0,27,0,0,6,7,1,0,1,0,100.0,0.12,36.2,Ken Matsubara(8),,,,,,,,,,,,,,,,,,,,66,36,2,0.0443999999999999,0.0020999999999999,0.0423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,84.0,84.0,105.0,189.0,105.0,42.0,1782.8832000000002,1098.5163,2739.8048999999996,29.7182,2787.9704999999994,684.3668999999999,13288.0524,495.0,275.0,165.0,330.0,1980.0,1430.0,220.0,7419.764000000002,5295.592499999997,6170.274000000002,27.1729,11788.578999999994,2124.1714999999995,92554.099,490.0,350.0,175.0,210.0,1400.0,1260.0,140.0,7656.2815,4496.369500000001,3306.989,31.9884,7449.9355000000005,3159.9119999999994,71541.2005
Kota Mizunuma,0,0,0,0,0,0,0,0,0,,0.0,0.0,25,16,8,64.0,2,0,0,0,0,2,1,0,0,2,0,0,0,1,0,2,0,9,7,9,5,1,1,13,10,0.06,-0.03,0.02,18,2,0,0,0,0,0,2.61,73.51,0.02,-0.0,0.02,0,0,20,0,0,9,6,0,0,3,0,100.0,0.12,40.95,Takumi Kamijima(6),,,,,,,,,,,,,,,,,,,,53,27,3,-0.1074,-0.0043,-0.1031,114.0,76.0,95.0,38.0,361.0,342.0,38.0,2045.4848999999997,1703.1751999999997,1707.2621000000001,25.5879,3953.7271000000005,342.3097,25608.9239,240.0,180.0,120.0,260.0,900.0,680.0,60.0,4011.236,3008.8979999999997,2639.24,27.7595,5039.807999999999,1002.3399999999998,39588.59,480.0,420.0,90.0,120.0,1620.0,1290.0,60.0,6262.248000000001,5957.114999999999,3767.9910000000013,25.8227,10629.599999999999,305.136,72031.437,216.0,189.0,189.0,27.0,486.0,621.0,27.0,2252.9367000000007,2125.1646,3367.7964,25.0937,5540.008499999998,127.7721,34127.001000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun Amano,0,0,0,0,0,0,0,0,0,,0.0,0.0,8,8,0,100.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,1,2,2,0.01,-0.01,-0.0,8,0,0,0,1,0,0,1.96,20.75,0.01,0.0,0.01,1,0,8,0,0,1,2,1,0,0,0,100.0,0.04,39.75,Yan Matheus Santos Souza(2),,,,,,,,,,,,,,,,,,,,19,10,1,-0.0238,0.0027,-0.0265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,0.0,12.0,60.0,60.0,0.0,45.7806,45.7806,608.9934000000001,21.5016,713.7017999999999,0.0,2090.8781999999997,216.0,216.0,108.0,54.0,1350.0,1431.0,0.0,2540.5055999999995,2540.5055999999995,2937.3543,24.1046,10639.674,0.0,63544.79160000001
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hijiri Onaga,0,0,0,0,0,0,0,0,0,,0.0,0.0,36,24,12,66.67,9,3,0,0,0,9,4,0,0,4,3,1,1,2,1,0,0,16,9,23,12,3,3,8,8,0.38,-0.02,0.36,15,2,0,0,0,0,0,3.54,87.27,0.03,-0.01,0.02,0,0,20,0,0,4,8,1,0,2,0,100.0,0.08,38.6,Kosuke Saito(5),,,,,,,,,,,,,,,,,,,,50,24,2,0.365,-0.0358,0.4008,170.0,119.0,34.0,68.0,561.0,510.0,51.0,3014.8990000000003,1493.1134000000002,1613.436,31.4954,3158.3195,1521.7873000000002,24201.5349,228.0,152.0,57.0,152.0,855.0,760.0,76.0,3925.5614999999993,2305.954,2447.4451,29.8089,4371.4174,1619.6094,36711.6822,336.0,216.0,168.0,216.0,1008.0,960.0,120.0,4905.2184,3918.84,2901.4968,28.1154,8444.5848,986.3784,55466.9256,165.0,120.0,15.0,90.0,555.0,450.0,45.0,2699.4750000000004,1703.1495000000002,1864.8915,28.6098,4390.1595,996.3254999999999,27973.364999999998,160.0,120.0,80.0,100.0,580.0,520.0,40.0,2193.758,1465.3600000000001,2114.2500000000005,27.7074,4317.371999999999,728.3979999999999,31713.752000000004,112.0,72.0,48.0,56.0,312.0,296.0,40.0,2310.7448,1294.236,828.168,30.1249,2105.6896,1016.5088,17916.0408
Matheus Caldeira Vidotto de Oliveira,0,0,0,0,0,0,0,0,0,,0.0,0.0,31,13,16,41.94,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,7,3,6,4,22,8,1,1,1,1,0.03,-0.01,0.02,13,0,0,0,0,0,0,2.08,59.07,0.0,-0.0,-0.0,0,0,9,0,0,0,0,0,0,2,0,100.0,0.0,103.7,Naoki Hayashi(3),,,,,,,,,,,,,,,,,,,,41,0,0,0.0393,0.96,-0.9207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tetsuyuki Inami,0,0,0,0,0,0,0,0,0,,0.0,0.0,32,20,10,62.5,3,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,15,10,13,5,5,3,13,12,0.02,-0.02,-0.01,17,1,0,0,0,0,0,4.07,97.59,0.01,-0.01,0.01,0,0,30,0,0,6,6,2,0,3,0,100.0,0.13,47.25,Fuki Yamada(6),,,,,,,,,,,,,,,,,,,,52,16,2,-0.0102,0.035898766,-0.046098766,65.0,65.0,39.0,13.0,299.0,273.0,0.0,771.0391,719.1600000000002,1120.4726,25.997,1612.4888000000005,51.87909999999999,16807.0812,120.0,45.0,60.0,90.0,585.0,495.0,75.0,2630.9745,1573.2644999999995,1905.4695000000006,30.5916,2583.8909999999996,1057.71,28582.039500000003,448.0,336.0,140.0,168.0,1288.0,1428.0,112.0,6822.793599999999,5684.506800000001,3406.2419999999997,27.4888,10358.431999999999,1138.2868,65116.01879999999,396.0,198.0,165.0,198.0,1386.0,957.0,198.0,8860.236,3973.5267,4355.142,30.4328,7526.4552,4886.7092999999995,65327.153099999996,81.0,54.0,36.0,63.0,387.0,243.0,27.0,1393.1883,946.2284999999999,1051.8624,28.9151,2037.6342,446.9598,15777.9414,161.0,115.0,161.0,23.0,1127.0,1150.0,46.0,2231.8395,2005.1100999999996,2386.7973999999995,25.9391,4110.886599999999,226.72939999999997,51634.3905
William Popp,0,0,0,0,0,0,0,0,0,,0.0,0.0,46,42,4,91.3,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,18,18,2,2,26,22,2,2,0,0,0.03,-0.02,0.01,22,0,0,0,0,0,0,4.47,99.44,0.0,-0.0,0.0,0,0,21,0,0,0,0,0,0,4,0,100.0,0.01,99.4,Takumi Kamijima(8),,,,,,,,,,,,,,,,,,,,68,0,0,0.0788,0.4491,-0.3703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomoya Miki,0,1,0,0,0,0,0,0,0,,0.01,0.0,29,24,5,82.76,2,1,0,0,0,3,0,0,0,1,0,4,4,4,2,0,0,4,4,14,11,3,3,9,8,0.28,-0.02,0.26,28,1,0,0,1,0,0,2.38,116.13,0.02,-0.01,0.01,1,0,28,0,0,7,3,0,0,0,0,100.0,0.05,50.4,Ken Matsubara(4),,,,,,,,,,,,,,,,,,,,52,18,1,0.0390901595999999,-0.1342,0.1732901596,140.0,126.0,28.0,56.0,504.0,406.0,14.0,1794.8406,1403.4216000000001,1525.6696,27.597,5405.883000000001,391.4190000000001,22885.041199999996,468.0,364.0,78.0,234.0,1300.0,988.0,104.0,5290.399399999999,4570.092799999999,3823.0685999999996,27.2386,12064.3822,720.3066000000001,57346.02119999999,360.0,280.0,100.0,140.0,1180.0,1160.0,80.0,4435.0380000000005,3739.5600000000004,2809.9020000000005,29.467,9919.049999999997,695.4780000000001,53715.968,476.0,408.0,34.0,204.0,1666.0,1258.0,68.0,6940.403,6375.595,4950.474800000001,26.3643,16548.510599999998,564.8079999999999,74257.12199999999,253.0,138.0,115.0,92.0,966.0,828.0,115.0,4252.6954000000005,2935.154200000001,3047.658699999999,27.716,9951.396200000003,1317.5389000000002,45714.887399999985,242.0,220.0,66.0,176.0,1100.0,880.0,22.0,2981.0858000000007,2731.1482000000015,2499.3650000000002,25.8613,10263.070399999997,249.9398000000001,54069.57820000002
Takumi Kamijima,0,0,0,0,0,0,0,0,0,,0.0,0.0,98,95,2,96.94,16,1,0,0,0,4,2,0,0,0,0,17,17,1,1,22,21,20,20,51,49,12,12,12,12,0.32,-0.03,0.29,75,1,0,0,1,0,0,3.69,363.77,0.05,-0.01,0.04,0,0,82,0,0,2,1,0,0,6,0,100.0,0.05,78.95,Carlos Eduardo Bendini Giusti(24),,,,,,,,,,,,,,,,,,,,184,1,0,0.2854085905,-0.0690063720999999,0.3544149626,136.0,68.0,102.0,102.0,986.0,782.0,68.0,2541.9284000000002,1570.4056,2977.1929999999998,30.2021,4959.121,971.5228000000001,44657.8916,324.0,324.0,108.0,270.0,1836.0,1296.0,0.0,3698.341199999999,3698.341199999999,5981.628600000003,24.1238,9213.814800000004,0.0,89724.42359999998,205.0,164.0,164.0,41.0,1681.0,1394.0,41.0,2611.6344000000004,1748.6336,4135.8709,27.7025,6474.478099999999,863.0008,79064.031,408.0,408.0,204.0,272.0,2720.0,1972.0,0.0,2147.8956,2147.8956,7548.7956,23.6769,15870.390800000005,0.0,113231.98160000001,192.0,144.0,0.0,192.0,1392.0,864.0,48.0,2712.48,2510.7552000000005,4345.296,25.3129,5229.4223999999995,201.72480000000002,65179.4256,300.0,300.0,100.0,200.0,1650.0,1600.0,0.0,3517.31,3475.6100000000006,4160.185,25.0291,7150.04,41.7,89998.63
Kosuke Saito,0,0,0,0,0,0,0,0,0,,0.0,0.0,24,17,6,70.83,5,2,0,0,0,6,1,0,0,2,0,3,0,0,0,1,1,6,4,14,7,1,1,8,8,0.07,-0.01,0.05,20,3,0,0,0,0,1,4.1,142.96,0.06,-0.01,0.05,1,0,22,0,0,3,5,0,0,1,0,100.0,0.07,56.1,Hijiri Onaga(7),,,,,,,,,,,,,,,,,,,,47,18,1,0.161,0.0223,0.1387,240.0,160.0,80.0,200.0,540.0,420.0,80.0,3538.9099999999994,2766.9359999999992,1976.5860000000005,28.8649,4940.228000000001,771.9759999999999,29648.792000000005,350.0,225.0,150.0,125.0,975.0,950.0,125.0,5503.2300000000005,4013.6274999999996,3348.5125,28.9483,6075.755,1489.6025,50227.6875,928.0,640.0,480.0,448.0,1792.0,1664.0,288.0,14190.2944,10232.8992,4316.9024,29.8053,15316.3904,3957.3952,82524.8096,630.0,450.0,180.0,270.0,1260.0,1140.0,180.0,7945.844999999999,6021.794999999998,4175.775000000001,29.8442,11720.595,1924.047,62497.451999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takuya Kida,0,0,0,0,0,0,0,0,0,,0.0,0.0,28,25,3,89.29,3,1,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,11,10,16,13,3,3,8,8,0.03,-0.02,0.01,27,0,0,0,0,0,0,1.75,80.83,0.01,-0.0,0.01,2,0,27,0,0,4,4,0,0,0,0,100.0,0.04,63.5,Ken Matsubara(5),,,,,,,,,,,,,,,,,,,,59,12,0,0.0072900255,0.0063999999999999,0.0008900255,90.0,90.0,36.0,18.0,468.0,540.0,0.0,559.9008,559.9008,1621.6236000000001,23.5391,4431.9726,0.0,24324.359399999998,150.0,120.0,60.0,120.0,1140.0,690.0,30.0,1878.5429999999994,1674.3120000000004,3635.7509999999993,29.3592,4461.408,204.23100000000005,54536.24700000002,260.0,240.0,120.0,140.0,1100.0,1020.0,20.0,2382.2919999999995,2199.4739999999997,2545.9820000000004,26.3087,10563.03,182.81799999999996,48670.674,84.0,84.0,42.0,168.0,1302.0,840.0,0.0,695.9946,695.9946,5459.958,21.6973,8817.5472,0.0,55327.561799999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Watanabe,0,0,0,0,0,0,0,0,0,,0.0,0.0,85,73,9,85.88,10,0,0,0,0,9,1,0,0,0,0,6,3,3,3,6,6,28,26,35,25,2,1,48,47,0.13,-0.08,0.04,57,1,0,0,0,0,0,2.11,206.38,0.04,-0.02,0.01,0,0,59,0,0,2,7,1,1,3,0,100.0,0.09,59.9,Carlos Eduardo Bendini Giusti(24),,,,,,,,,,,,,,,,,,,,147,42,2,0.8057,-0.0425868217999999,0.8482868217999999,369.0,287.0,205.0,246.0,1353.0,1312.0,82.0,6474.7692,4701.5766,3937.6441,29.5244,10252.6527,1773.1967,59064.682,342.0,152.0,228.0,114.0,1368.0,1482.0,190.0,7623.206600000001,3797.0968000000003,4790.071000000001,29.7223,9491.104200000002,3826.1098000000006,71851.08019999998,555.0,444.0,259.0,148.0,2072.0,1813.0,111.0,6309.406499999997,4500.5542,4408.453799999999,27.9009,11980.903399999997,1808.8559999999995,84274.9259,400.0,400.0,80.0,120.0,2160.0,1640.0,0.0,3907.9759999999997,3907.9759999999997,5182.72,24.5476,12863.127999999999,0.0,77740.804,245.0,140.0,35.0,210.0,1260.0,945.0,105.0,4108.251,3029.4179999999997,3626.6965000000005,28.8618,7570.6085,1078.8294999999998,54400.45100000001,280.0,160.0,200.0,160.0,1880.0,1800.0,120.0,4715.088,3483.848,4198.388,26.2643,10885.316,1231.24,90825.12000000001
Asahi Uenaka,0,0,0,0,0,0,0,0,0,,0.0,0.0,8,6,2,75.0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,2,4,2,1,1,3,3,0.01,-0.04,-0.03,4,0,0,0,0,0,1,5.89,25.66,0.03,-0.01,0.02,0,0,5,0,0,2,1,0,0,0,0,100.0,0.01,60.0,Yan Matheus Santos Souza(2),,,,,,,,,,,,,,,,,,,,16,11,2,-0.0352,0.0029999999999999,-0.0382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,225.0,200.0,175.0,825.0,800.0,25.0,3559.8599999999997,3088.53,2595.8549999999996,31.4855,7581.0824999999995,471.33000000000004,41923.065
